business_id,date,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type
85159,20160921,103150,Low Risk,Improper or defective plumbing,La Boulangerie De San Francisco,3898 24th St,San Francisco,CA,85159_20171025,2017-10-25,Routine - Unscheduled
82111,20160701,103145,Low Risk,Improper storage of equipment utensils or linens,Phil'z Coffee,1 Front St Annex Suite 100,San Francisco,CA,82111_20171106,2017-11-06,Routine - Unscheduled
70258,20160826,103150,Low Risk,Improper or defective plumbing,Jimmy John's - Galleria,50 Post St Space 64A,San Francisco,CA,70258_20171114,2017-11-14,Routine - Unscheduled
70686,20160725,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,SF Private Chef,2501 Phelps St,San Francisco,CA,70686_20170419,2017-04-19,Routine - Unscheduled
69621,20140729,103154,Low Risk,Unclean or degraded floors walls or ceilings,Pinkberry,170 O'Farrell St,San Francisco,CA,69621_20161011,2016-10-11,Routine - Unscheduled
65635,20150824,103103,High Risk,High risk food holding temperature,Focaccia Market Bakery,455 Market St 150,San Francisco,CA,65635_20170912,2017-09-12,Routine - Unscheduled
81812,20160920,103139,Low Risk,Improper food storage,Octavia,1701 Octavia St,San Francisco,CA,81812_20190422,2019-04-22,Routine - Unscheduled
69706,20141219,103150,Low Risk,Improper or defective plumbing,The Bagelry of S.F.,2139 A Polk St,San Francisco,CA,69706_20161021,2016-10-21,Routine - Unscheduled
67187,20140827,103156,Low Risk,Permit license or inspection report not posted,Chipotle Mexican Grill #1560,333 Jefferson St #104,San Francisco,CA,67187_20190117,2019-01-17,Routine - Unscheduled
82715,20160524,103129,Moderate Risk,Insufficient hot water or running water,Bon Appetit @ Twitter,875 Stevenson St 2nd Floor,San Francisco,CA,82715_20190703,2019-07-03,Routine - Unscheduled
85779,20160309,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Original US Restaurant,414 Columbus Ave,San Francisco,CA,85779_20190226,2019-02-26,Routine - Unscheduled
80598,20150805,103114,High Risk,High risk vermin infestation,Jade Chocolates,4207 Geary Blvd,San Francisco,CA,80598_20161013,2016-10-13,Routine - Unscheduled
80312,20150219,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Saigon Sandwiches,560 Larkin St,San Francisco,CA,80312_20180516,2018-05-16,Routine - Unscheduled
69181,20150203,103136,Low Risk,Unsanitary employee garments hair or nails,Cha-Ya Restaurant,762 Valencia St,San Francisco,CA,69181_20180719,2018-07-19,Routine - Unscheduled
84657,20160512,103139,Low Risk,Improper food storage,Grubstake,1525 Pine St,San Francisco,CA,84657_20180212,2018-02-12,Routine - Unscheduled
79704,20160623,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Shizen Restaurant,370 14th St,San Francisco,CA,79704_20190820,2019-08-20,Routine - Unscheduled
78756,20160519,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Charlie's Kwik Stop Market & Liquor,153 Bacon St,San Francisco,CA,78756_20161108,2016-11-08,Routine - Unscheduled
80487,20150917,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Stem Kitchen and Garden,499 Illinois St,San Francisco,CA,80487_20170109,2017-01-09,Routine - Unscheduled
67690,20140723,103138,Low Risk,Improper storage use or identification of toxic substances,Saru,3856 24th St,San Francisco,CA,67690_20180712,2018-07-12,Routine - Unscheduled
77750,20161003,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Pollo,2823 Mission St,San Francisco,CA,77750_20180814,2018-08-14,Routine - Unscheduled
87757,20160712,103142,Low Risk,Unclean nonfood contact surfaces,Luna's Coffee House,1101 Potrero Ave,San Francisco,CA,87757_20170810,2017-08-10,Routine - Unscheduled
71087,20140610,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,The Roosevelt,2817 24th St,San Francisco,CA,71087_20170928,2017-09-28,Routine - Unscheduled
81974,20160629,103109,High Risk,Unclean or unsanitary food contact surfaces,Sons & Daughters,708 Bush St,San Francisco,CA,81974_20190502,2019-05-02,Routine - Unscheduled
69069,20160912,103161,Low Risk,Low risk vermin infestation,Easy Breezy,4028 24th St,San Francisco,CA,69069_20190729,2019-07-29,Routine - Unscheduled
76205,20141125,103145,Low Risk,Improper storage of equipment utensils or linens,Target Store T-2768-Starburks Coffee,2675 Geary Blvd,San Francisco,CA,76205_20190308,2019-03-08,Routine - Unscheduled
85796,20160927,103102,High Risk,Unclean hands or improper use of gloves,"DJ Sushi, Inc.",450 Broadway St,San Francisco,CA,85796_20171107,2017-11-07,Routine - Unscheduled
65267,20160122,103145,Low Risk,Improper storage of equipment utensils or linens,Calif Pacific Medical Ctr -  Kitchen,3700 CALIFORNIA St,San Francisco,CA,65267_20180523,2018-05-23,Routine - Unscheduled
68894,20150203,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Craftsman and Wolves,746 Valencia St,San Francisco,CA,68894_20161103,2016-11-03,Routine - Unscheduled
71581,20160918,103156,Low Risk,Permit license or inspection report not posted,SAJJ,Off the Grid,San Francisco,CA,71581_20170519,2017-05-19,Routine - Unscheduled
81255,20160727,103154,Low Risk,Unclean or degraded floors walls or ceilings,Stanford Court Hotel,905 California St,San Francisco,CA,81255_20171227,2017-12-27,Routine - Unscheduled
70922,20150617,103156,Low Risk,Permit license or inspection report not posted,Expresso Subito,150 California St,San Francisco,CA,70922_20180731,2018-07-31,Routine - Unscheduled
86277,20160319,103143,Low Risk,Inadequate warewashing facilities or equipment,Moonraker Mobile LLC,Off The Grid,San Francisco,CA,86277_20170802,2017-08-02,Routine - Unscheduled
76156,20150518,103157,Low Risk,Food safety certificate or food handler card not available,Reveille Coffee Co.,4080 18th St,San Francisco,CA,76156_20171107,2017-11-07,Routine - Unscheduled
71946,20150921,103148,Low Risk,No thermometers or uncalibrated thermometers,Heyday,180 Spear St,San Francisco,CA,71946_20190807,2019-08-07,Routine - Unscheduled
70014,20150325,103120,Moderate Risk,Moderate risk food holding temperature,Kettle Corn Star,773 Market St,San Francisco,CA,70014_20190709,2019-07-09,Routine - Unscheduled
77714,20140610,103133,Moderate Risk,Foods not protected from contamination,Hopwater Distribution,850 Bush St,San Francisco,CA,77714_20180620,2018-06-20,Routine - Unscheduled
86593,20160713,103120,Moderate Risk,Moderate risk food holding temperature,Chestnut Street Coffee Roastery,2331 Chestnut St,San Francisco,CA,86593_20171207,2017-12-07,Routine - Unscheduled
76479,20160729,103157,Low Risk,Food safety certificate or food handler card not available,Roadside Rosy's,1018 Columbus Ave,San Francisco,CA,76479_20171020,2017-10-20,Routine - Unscheduled
84770,20160518,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Hashiri,4 Mint Plaza,San Francisco,CA,84770_20190522,2019-05-22,Routine - Unscheduled
78241,20160804,103120,Moderate Risk,Moderate risk food holding temperature,Javalencia Cafe,3900 03rd St,San Francisco,CA,78241_20171115,2017-11-15,Routine - Unscheduled
69259,20141107,103121,Moderate Risk,Inadequate procedures or records for time as a public health control,Goat Hill Pizza,170 WEST PORTAL Ave,San Francisco,CA,69259_20171130,2017-11-30,Routine - Unscheduled
65898,20141006,103148,Low Risk,No thermometers or uncalibrated thermometers,Pearl's Deluxe Burgers,708 Post St,San Francisco,CA,65898_20190429,2019-04-29,Routine - Unscheduled
68091,20150107,103133,Moderate Risk,Foods not protected from contamination,Kiên Thanh,431 Eddy St,San Francisco,CA,68091_20171128,2017-11-28,Routine - Unscheduled
80068,20160916,103157,Low Risk,Food safety certificate or food handler card not available,BOWL'D ACAI,Off The Grid,San Francisco,CA,80068_20171020,2017-10-20,Routine - Unscheduled
68283,20140424,103156,Low Risk,Permit license or inspection report not posted,The Spice & Tea Exchange,Pier 39  #273,San Francisco,CA,68283_20161209,2016-12-09,Routine - Unscheduled
77789,20140715,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Bartlett Hall,242 O'Farrell St,San Francisco,CA,77789_20161028,2016-10-28,Routine - Unscheduled
68467,20160603,103161,Low Risk,Low risk vermin infestation,Yong Fong Co.,612 Clement St,San Francisco,CA,68467_20170104,2017-01-04,Routine - Unscheduled
67856,20140617,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Pearl Market,1201 DIVISADERO St,San Francisco,CA,67856_20190401,2019-04-01,Routine - Unscheduled
81356,20160413,103129,Moderate Risk,Insufficient hot water or running water,Bon Appetit,1455 Market St 11th Floor,San Francisco,CA,81356_20180802,2018-08-02,Non-inspection site visit
66185,20160926,103145,Low Risk,Improper storage of equipment utensils or linens,"Ritual Coffee Roasters, Inc.",432 Octavia St #1B,San Francisco,CA,66185_20170626,2017-06-26,Routine - Unscheduled
68909,20140715,103120,Moderate Risk,Moderate risk food holding temperature,Cafe La Flore,1340 Irving St,San Francisco,CA,68909_20190426,2019-04-26,Routine - Unscheduled
77058,20150211,103154,Low Risk,Unclean or degraded floors walls or ceilings,Human Video Game LLC,550 15th St Unit 1,San Francisco,CA,77058_20170809,2017-08-09,Routine - Unscheduled
65363,20150709,103120,Moderate Risk,Moderate risk food holding temperature,Cafe Terzetto,550 D Gene Friend Way,San Francisco,CA,65363_20180627,2018-06-27,Routine - Unscheduled
86910,20161003,103121,Moderate Risk,Inadequate procedures or records for time as a public health control,L'a Poke,314 Church St,San Francisco,CA,86910_20170821,2017-08-21,Routine - Unscheduled
67567,20140616,103142,Low Risk,Unclean nonfood contact surfaces,Rolling-Out,1722 Taraval St,San Francisco,CA,67567_20170104,2017-01-04,Routine - Unscheduled
69383,20140617,103142,Low Risk,Unclean nonfood contact surfaces,La Mediterranee,1624 Powell St,San Francisco,CA,69383_20180420,2018-04-20,Routine - Unscheduled
82718,20160524,103120,Moderate Risk,Moderate risk food holding temperature,Bon Appetit @ Twitter,875 Stevenson St 9th Floor,San Francisco,CA,82718_20190703,2019-07-03,Routine - Unscheduled
65582,20150318,103142,Low Risk,Unclean nonfood contact surfaces,Pacific Street Fish Market,1199 Stockton St #E,San Francisco,CA,65582_20190312,2019-03-12,Routine - Unscheduled
70758,20160225,103147,Low Risk,Inadequate ventilation or lighting,Burger King 9365,3900 GEARY Blvd,San Francisco,CA,70758_20161024,2016-10-24,Routine - Unscheduled
81386,20160615,103131,Moderate Risk,Moderate risk vermin infestation,La Trappe Cafe,800 Greenwich St,San Francisco,CA,81386_20180503,2018-05-03,Routine - Unscheduled
65902,20150407,103120,Moderate Risk,Moderate risk food holding temperature,Annakoot,"Music Concourse, Golden Gate Park",San Francisco,CA,65902_20170421,2017-04-21,Routine - Unscheduled
69595,20140806,103120,Moderate Risk,Moderate risk food holding temperature,Cafe Creme de Hayes Valley,50 Oak St  Basement,San Francisco,CA,69595_20170428,2017-04-28,Routine - Unscheduled
87799,20160621,103154,Low Risk,Unclean or degraded floors walls or ceilings,"Yin Du Wonton Noodle, LLC",648 Pacific Ave,San Francisco,CA,87799_20171114,2017-11-14,Routine - Unscheduled
69118,20140827,103145,Low Risk,Improper storage of equipment utensils or linens,Noodle Bar and Grill,631 Broadway St,San Francisco,CA,69118_20171128,2017-11-28,Routine - Unscheduled
65819,20140910,103157,Low Risk,Food safety certificate or food handler card not available,Chinese Immersion School,1250 Waller St,San Francisco,CA,65819_20171101,2017-11-01,Routine - Unscheduled
75029,20160804,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Workshop Cafe,180 Montgomery St Ste. 100,San Francisco,CA,75029_20190122,2019-01-22,Routine - Unscheduled
68865,20140624,103133,Moderate Risk,Foods not protected from contamination,Grant Place Restaurant,737 Washington St,San Francisco,CA,68865_20190910,2019-09-10,Routine - Unscheduled
69006,20141119,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Chipotle Mexican Grill #1566,50 California St,San Francisco,CA,69006_20170616,2017-06-16,Routine - Unscheduled
69217,20140709,103133,Moderate Risk,Foods not protected from contamination,Orexi Inc.,243 WEST PORTAL Ave,San Francisco,CA,69217_20180830,2018-08-30,Routine - Unscheduled
78860,20160818,103103,High Risk,High risk food holding temperature,Seven Hills,1550 Hyde St,San Francisco,CA,78860_20180216,2018-02-16,Routine - Unscheduled
72136,20131122,103120,Moderate Risk,Moderate risk food holding temperature,Roli Roti,Various Farmers Markets,San Francisco,CA,72136_20181107,2018-11-07,Routine - Unscheduled
78338,20150309,103133,Moderate Risk,Foods not protected from contamination,Causwells,2346 Chestnut St,San Francisco,CA,78338_20171227,2017-12-27,Routine - Unscheduled
74239,20140421,103150,Low Risk,Improper or defective plumbing,Roka Akor,801 Montgomery St,San Francisco,CA,74239_20190321,2019-03-21,Routine - Unscheduled
74065,20140917,103120,Moderate Risk,Moderate risk food holding temperature,Tacos El Flaco,2901 03rd St,San Francisco,CA,74065_20190215,2019-02-15,Routine - Unscheduled
83429,20160628,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,San Francisco Marriott Union Square - Employee,480 Sutter St Service Level,San Francisco,CA,83429_20190115,2019-01-15,Routine - Unscheduled
69113,20150107,103154,Low Risk,Unclean or degraded floors walls or ceilings,Upcider,"1160 Polk St, 2nd Floor",San Francisco,CA,69113_20180228,2018-02-28,Routine - Unscheduled
86849,20160528,103153,Low Risk,Inadequate dressing rooms or improper storage of personal items,Lobsta Truck,Off The Grid,San Francisco,CA,86849_20190807,2019-08-07,Routine - Unscheduled
79217,20160920,103156,Low Risk,Permit license or inspection report not posted,AFC Sushi @ Safeway #995,1335 Webster St,San Francisco,CA,79217_20190813,2019-08-13,Routine - Unscheduled
81303,20150902,103138,Low Risk,Improper storage use or identification of toxic substances,Village Pizzeria,1 Clement St,San Francisco,CA,81303_20190524,2019-05-24,Routine - Unscheduled
66583,20140617,103145,Low Risk,Improper storage of equipment utensils or linens,Kara's Cupcakes,2565 03rd St #334,San Francisco,CA,66583_20170118,2017-01-18,Routine - Unscheduled
79193,20160502,103109,High Risk,Unclean or unsanitary food contact surfaces,Bon Appetit @ Twitter,1355 Market St 5th floor,San Francisco,CA,79193_20180516,2018-05-16,Routine - Unscheduled
70921,20150612,103133,Moderate Risk,Foods not protected from contamination,Hotel Emblem,562 Sutter St,San Francisco,CA,70921_20171211,2017-12-11,Routine - Unscheduled
70306,20160906,103145,Low Risk,Improper storage of equipment utensils or linens,Alchemist/Woodbury,685 3rd St.,San Francisco,CA,70306_20190725,2019-07-25,Routine - Unscheduled
65893,20160323,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Diane Feinstein Elementary School,2550 25th Ave,San Francisco,CA,65893_20170210,2017-02-10,Routine - Unscheduled
73998,20150204,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Crown & Crumpet,1746 Post St,San Francisco,CA,73998_20180827,2018-08-27,Routine - Unscheduled
76353,20160822,103154,Low Risk,Unclean or degraded floors walls or ceilings,Pizza Zone,555 Beach St,San Francisco,CA,76353_20180307,2018-03-07,Routine - Unscheduled
78337,20141007,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Dum,Off The Grid,San Francisco,CA,78337_20170819,2017-08-19,Routine - Unscheduled
87048,20160512,103150,Low Risk,Improper or defective plumbing,Hans Coffee Shop,900 Sutter St,San Francisco,CA,87048_20180523,2018-05-23,Routine - Unscheduled
66715,20160809,103154,Low Risk,Unclean or degraded floors walls or ceilings,Brick and Mortar,1710 Mission St,San Francisco,CA,66715_20181129,2018-11-29,Complaint
83196,20160523,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,TJ Cups Inc,2437 Noriega St,San Francisco,CA,83196_20161110,2016-11-10,Routine - Unscheduled
74829,20160923,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Outerlands,4001 Judah St,San Francisco,CA,74829_20180518,2018-05-18,Routine - Unscheduled
